ID	Lat	Lon	Average	Variance	Votes	Geograph URI
107306	52.5654	-3.14807	5.1667	4.4722	8,2,6,5,3,7	http://www.geograph.org.uk/photo/540870
107307	51.7528	-1.29442	1.2308	0.1775	1,1,2,1,1,1,1,1,1,2,1,1,2	http://www.geograph.org.uk/photo/540874
107308	58.1419	-6.47751	5.6000	5.8400	6,8,6,7,1	http://www.geograph.org.uk/photo/540881
107309	50.9333	-1.06593	6.5833	2.7431	5,6,8,7,7,5,5,9,7,5,10,5	http://www.geograph.org.uk/photo/540888
107310	50.9342	-1.04841	2.1667	1.1389	1,4,1,2,2,3	http://www.geograph.org.uk/photo/540891
107311	52.7845	-2.92843	4.3333	3.3333	3,3,2,6,6,3,4,8,4	http://www.geograph.org.uk/photo/540895
107313	58.2978	-6.3105	4.6000	0.6400	5,5,5,5,3	http://www.geograph.org.uk/photo/540900
107314	52.7872	-2.93634	4.3000	3.8100	4,3,5,4,1,2,8,6,4,6	http://www.geograph.org.uk/photo/540914
107315	52.7839	-2.95095	4.4286	1.3878	6,3,3,6,5,4,4	http://www.geograph.org.uk/photo/540924
107317	55.2291	-2.09969	4.1667	2.4722	5,3,7,2,4,4	http://www.geograph.org.uk/photo/540961
107319	55.223	-2.08851	4.5000	2.5000	7,7,3,3,3,4,4,5	http://www.geograph.org.uk/photo/540965
107320	55.255	-2.08119	6.4286	4.2449	5,7,3,9,7,9,5	http://www.geograph.org.uk/photo/540969
107321	55.2674	-2.08751	3.0000	2.0000	3,5,3,1	http://www.geograph.org.uk/photo/540972
107322	55.208	-2.07339	4.4000	3.0400	7,3,3,3,6	http://www.geograph.org.uk/photo/540974
107323	55.2178	-2.07577	5.6667	2.8889	7,7,8,3,5,5,7,6,3	http://www.geograph.org.uk/photo/540976
107324	56.0431	-4.52454	5.7143	3.6327	3,3,6,8,6,6,8	http://www.geograph.org.uk/photo/540980
107325	56.0372	-4.47309	6.0000	8.0000	6,8,10,2,4	http://www.geograph.org.uk/photo/540990
107326	56.035	-4.49334	3.2000	3.5600	3,8,1,4,3,4,1,3,2,3	http://www.geograph.org.uk/photo/540995
107327	52.5683	-3.15597	7.0000	3.6000	9,3,6,8,6,7,9,5,9,8	http://www.geograph.org.uk/photo/540998
107328	54.3015	-1.86368	3.8750	5.3594	3,4,9,2,2,6,2,3	http://www.geograph.org.uk/photo/541000
107329	50.9722	-2.69383	4.2500	2.1875	2,4,5,6	http://www.geograph.org.uk/photo/541002
107330	52.5321	-3.38385	3.5714	2.2449	2,5,5,1,4,5,3	http://www.geograph.org.uk/photo/541004
107331	50.9772	-2.69547	5.2000	0.9600	5,5,4,7,5	http://www.geograph.org.uk/photo/541010
107332	52.5389	-3.37757	3.8750	3.1094	7,1,5,5,4,4,3,2	http://www.geograph.org.uk/photo/541011
107333	50.952	-2.6951	4.0000	4.4000	7,2,6,3,2	http://www.geograph.org.uk/photo/541018
107334	51.9102	-3.85276	4.2000	2.1600	2,3,6,5,5	http://www.geograph.org.uk/photo/541039
107335	55.208	-2.044	4.1429	3.2653	2,4,1,6,5,5,6	http://www.geograph.org.uk/photo/541045
107336	55.2137	-2.03599	5.1429	3.2653	5,7,6,6,1,5,6	http://www.geograph.org.uk/photo/541047
107337	55.2374	-2.03397	5.5000	2.7500	4,8,4,6	http://www.geograph.org.uk/photo/541048
107338	55.2696	-2.03809	5.5000	3.2500	6,6,7,2,6,9,4,5,6,4	http://www.geograph.org.uk/photo/541049
107339	55.2801	-2.03653	6.4000	6.8400	7,10,5,6,7,5,2,3,9,10	http://www.geograph.org.uk/photo/541050
107341	51.889	-3.85567	6.5000	4.2500	5,5,6,10	http://www.geograph.org.uk/photo/541054
107342	58.2684	-6.7424	6.4286	4.2449	7,8,5,6,3,6,10	http://www.geograph.org.uk/photo/541061
107343	58.2605	-6.7253	4.5455	3.8843	5,6,4,5,4,5,1,5,9,4,2	http://www.geograph.org.uk/photo/541064
107344	55.2897	-2.04252	2.2000	0.5600	3,2,2,1,3	http://www.geograph.org.uk/photo/541065
107345	58.2552	-6.70053	3.6667	1.5556	4,3,3,2,6,4	http://www.geograph.org.uk/photo/541066
107346	55.2055	-2.0165	4.2222	1.7284	3,3,6,2,4,5,5,4,6	http://www.geograph.org.uk/photo/541067
107347	52.1264	-0.0830526	2.7500	0.1875	2,3,3,3	http://www.geograph.org.uk/photo/541068
107348	56.2426	-5.6937	6.6250	4.4844	7,7,9,10,7,5,3,5	http://www.geograph.org.uk/photo/541073
107349	50.9682	-2.6509	5.2500	1.6875	6,6,6,3	http://www.geograph.org.uk/photo/541074
107350	51.9052	-3.87044	6.0000	4.0000	10,5,7,4,5,5	http://www.geograph.org.uk/photo/541078
107351	56.2357	-5.68916	5.8500	3.8275	7,8,7,7,8,4,4,2,7,7,6,6,5,4,7,6,5,10,5,2	http://www.geograph.org.uk/photo/541079
107353	56.2128	-5.70019	7.8333	1.4722	6,7,8,8,8,10	http://www.geograph.org.uk/photo/541083
107354	51.8826	-3.86732	4.5556	5.5802	3,3,3,2,6,5,6,3,10	http://www.geograph.org.uk/photo/541086
107355	51.8803	-3.8726	5.2000	0.5600	5,6,5,6,4	http://www.geograph.org.uk/photo/541087
107356	50.9648	-2.63932	3.1667	0.8056	3,3,5,3,2,3	http://www.geograph.org.uk/photo/541089
107357	58.2243	-6.67733	4.8333	2.4722	5,6,4,7,2,5	http://www.geograph.org.uk/photo/541090
107358	58.2251	-6.6904	6.0000	2.8000	8,6,6,3,7	http://www.geograph.org.uk/photo/541092
107359	58.2213	-6.72639	2.7143	1.9184	3,1,5,1,4,2,3	http://www.geograph.org.uk/photo/541093
107360	52.7834	-2.9671	4.0000	4.5000	1,4,7,4	http://www.geograph.org.uk/photo/541101
107361	56.3025	-5.44264	5.6667	2.0000	4,4,5,8,5,5,8,6,6	http://www.geograph.org.uk/photo/543713
107362	50.9509	-2.58815	3.8000	8.5600	9,4,1,1,4	http://www.geograph.org.uk/photo/541122
107363	53.2039	-1.58076	4.4000	1.8400	6,4,2,5,5	http://www.geograph.org.uk/photo/541127
107364	50.9765	-2.58264	2.1667	2.1389	2,1,5,3,1,1	http://www.geograph.org.uk/photo/541128
107365	52.7795	-2.94626	2.7500	1.1875	3,1,4,3	http://www.geograph.org.uk/photo/541140
107366	52.5211	-3.381	5.1667	1.1389	6,5,6,6,3,5	http://www.geograph.org.uk/photo/541146
107367	51.197	-2.09819	3.5714	2.5306	6,4,1,3,5,4,2	http://www.geograph.org.uk/photo/541149
107368	52.5189	-3.36825	6.6000	0.2400	7,6,7,6,7	http://www.geograph.org.uk/photo/541152
107369	52.5317	-3.35833	6.5000	3.9167	5,7,7,3,9,8	http://www.geograph.org.uk/photo/541160
107370	52.541	-3.36673	6.2500	1.9375	4,7,6,7,7,4,8,7	http://www.geograph.org.uk/photo/541163
107371	52.7667	-2.92879	3.7500	3.4375	6,3,5,3,2,2,2,7	http://www.geograph.org.uk/photo/541165
107372	51.186	-2.08157	2.0000	1.0000	2,2,2,1,1,4	http://www.geograph.org.uk/photo/541173
107373	52.7777	-2.93125	2.4286	0.8163	4,3,2,1,3,2,2	http://www.geograph.org.uk/photo/541176
107374	53.0089	-4.1152	5.0000	5.3333	7,8,4,1,6,4	http://www.geograph.org.uk/photo/541177
107375	52.7708	-2.93599	1.7500	0.1875	2,1,2,2	http://www.geograph.org.uk/photo/541179
107376	51.1818	-2.0837	4.0000	2.8000	4,1,6,5,4	http://www.geograph.org.uk/photo/541181
107377	53.0104	-4.12004	7.0000	2.8000	4,8,9,7,7	http://www.geograph.org.uk/photo/541183
107378	54.0078	-1.79338	7.2500	2.4375	9,7,7,5,6,10,6,8	http://www.geograph.org.uk/photo/541184
107379	52.8627	1.42839	3.7778	3.7284	8,3,5,5,1,2,3,4,3	http://www.geograph.org.uk/photo/541185
107380	54.0161	-1.83043	3.2500	1.6875	2,5,4,2	http://www.geograph.org.uk/photo/541188
107381	54.0118	-1.86051	5.7143	5.0612	4,8,6,7,7,1,7	http://www.geograph.org.uk/photo/541196
107382	53.8928	-2.59244	4.0000	2.6667	4,2,6	http://www.geograph.org.uk/photo/541205
107383	52.8129	1.41229	4.1250	3.1094	6,6,3,3,3,2,3,7	http://www.geograph.org.uk/photo/541210
107384	54.0993	-1.40401	4.1250	8.3594	2,3,8,10,3,2,2,3	http://www.geograph.org.uk/photo/541216
107385	57.039	-2.22496	4.6667	6.6667	1,3,6,7,5,8,8,2,2	http://www.geograph.org.uk/photo/541220
107386	51.2179	-2.07131	4.2222	3.5062	7,2,6,6,6,2,3,3,3	http://www.geograph.org.uk/photo/541232
107387	52.8613	1.44314	6.2727	5.4711	7,7,6,8,7,4,7,1,4,8,10	http://www.geograph.org.uk/photo/541263
107388	53.9012	-1.51079	3.1250	3.3594	4,6,1,5,3,4,1,1	http://www.geograph.org.uk/photo/541268
107389	53.7317	-0.260028	5.0000	6.5000	3,4,9,7,8,2,2,5	http://www.geograph.org.uk/photo/541289
107390	50.979	-2.58666	4.0000	0.5000	5,4,3,4	http://www.geograph.org.uk/photo/541298
107391	50.9935	-2.6085	5.2500	1.6875	6,7,4,4	http://www.geograph.org.uk/photo/541312
107392	55.2353	-2.02485	3.6667	2.4444	4,2,6,4,6,4,3,1,3	http://www.geograph.org.uk/photo/541316
107393	55.2416	-2.02344	5.3750	4.4844	6,6,3,5,6,10,3,4	http://www.geograph.org.uk/photo/541319
107394	55.2558	-2.02329	3.0000	4.3333	3,7,4,2,1,1	http://www.geograph.org.uk/photo/541322
107395	51.8593	0.244145	5.0000	0.5714	5,4,6,6,4,5,5	http://www.geograph.org.uk/photo/541323
107396	55.2624	-2.02062	5.7500	5.6875	7,2,10,4,6,8,4,5	http://www.geograph.org.uk/photo/541326
107397	55.2808	-2.02928	8.0000	1.0000	7,8,9,9,6,8,8,9	http://www.geograph.org.uk/photo/541330
107398	55.2082	-2.00314	3.4000	0.6400	3,2,4,4,4	http://www.geograph.org.uk/photo/541335
107399	53.3079	-3.39665	6.1111	2.0988	4,7,7,7,6,5,5,9,5	http://www.geograph.org.uk/photo/541338
107400	55.2134	-2.00063	2.4286	2.2449	1,1,2,4,3,1,5	http://www.geograph.org.uk/photo/541339
107401	52.5431	-3.85969	6.8182	2.8760	5,8,7,6,7,7,8,7,7,3,10	http://www.geograph.org.uk/photo/541347
107402	55.2378	-2.00755	4.8000	2.1600	6,6,6,3,3	http://www.geograph.org.uk/photo/541349
107403	55.4591	-2.37467	6.6000	4.4400	6,8,7,9,8,3,4,5,6,10	http://www.geograph.org.uk/photo/541350
107404	53.096	-0.203189	3.0000	2.0000	5,3,1,1,4,2,4,4	http://www.geograph.org.uk/photo/541351
107405	55.2412	-2.00865	5.8333	2.4722	8,7,6,6,3,5	http://www.geograph.org.uk/photo/541352
107406	55.2543	-2.01558	5.0000	1.7143	7,5,4,4,6,6,3	http://www.geograph.org.uk/photo/541355
107407	55.2666	-2.00913	4.3333	4.5556	7,6,2,1,5,5	http://www.geograph.org.uk/photo/541357
107408	51.1785	-2.06481	4.8333	4.4722	2,4,8,3,7,5	http://www.geograph.org.uk/photo/541363
107409	51.1864	-2.05924	5.4000	2.6400	5,5,8,3,6	http://www.geograph.org.uk/photo/541368
107410	53.0799	-2.64945	3.3750	1.7344	6,2,3,2,3,3,3,5	http://www.geograph.org.uk/photo/541375
107411	52.8234	1.53205	2.5714	1.9592	5,1,4,3,1,2,2	http://www.geograph.org.uk/photo/541390
107412	52.716	-3.02084	6.5714	3.1020	8,7,7,8,3,5,8	http://www.geograph.org.uk/photo/541392
107413	57.1437	-5.77966	8.0000	1.5000	8,7,7,10	http://www.geograph.org.uk/photo/541396
107414	58.1683	-6.71917	3.6000	3.4400	1,4,2,5,6	http://www.geograph.org.uk/photo/541399
107415	58.1646	-6.75801	7.0000	3.7778	6,4,10,7,9,7,4,8,8	http://www.geograph.org.uk/photo/541406
107416	51.9674	0.609911	5.6667	7.2222	5,7,7,3,10,2	http://www.geograph.org.uk/photo/541415
107417	58.1718	-6.77736	5.4000	6.6400	8,7,1,4,7	http://www.geograph.org.uk/photo/541425
107418	56.0323	-4.51468	5.7500	0.6875	7,5,5,6	http://www.geograph.org.uk/photo/541428
107419	58.1861	-6.78336	3.5000	0.7500	4,4,2,4	http://www.geograph.org.uk/photo/541435
107420	58.1905	-6.79776	4.4000	1.8400	6,5,5,4,2	http://www.geograph.org.uk/photo/541441
107421	58.2026	-6.82445	6.5714	1.9592	6,7,5,5,9,6,8	http://www.geograph.org.uk/photo/541450
107422	58.1657	-6.77211	6.1111	0.9877	5,5,6,5,8,6,6,7,7	http://www.geograph.org.uk/photo/541454
107423	52.4705	-3.96603	4.8462	8.8994	8,7,3,10,1,3,9,5,1,6,6,1,3	http://www.geograph.org.uk/photo/541486
107424	55.2107	-1.99874	2.0000	2.4000	1,1,5,1,2	http://www.geograph.org.uk/photo/541489
107425	55.1823	-4.21718	3.6000	3.4400	6,1,4,5,2	http://www.geograph.org.uk/photo/541495
107426	51.8292	-2.36558	2.6667	0.8889	2,4,3,2,4,3,1,2,3	http://www.geograph.org.uk/photo/541498
107427	55.2484	-1.99811	2.8889	2.5432	7,2,1,2,3,2,3,3,3	http://www.geograph.org.uk/photo/541500
107428	55.2295	-4.27926	4.5000	1.7500	4,2,5,4,7,4,5,5	http://www.geograph.org.uk/photo/541501
107429	54.3132	-3.13976	7.3750	3.9844	8,8,6,8,3,7,10,9	http://www.geograph.org.uk/photo/541529
107430	55.2495	-4.32132	5.4286	1.1020	5,5,5,5,5,8,5	http://www.geograph.org.uk/photo/541533
107431	53.6689	-0.303798	3.3636	1.6860	6,4,5,4,3,2,2,4,2,2,3	http://www.geograph.org.uk/photo/541535
107432	55.8256	-4.53421	7.4000	5.0400	7,10,10,5,5	http://www.geograph.org.uk/photo/541536
107433	55.2543	-4.33844	4.2000	0.9600	5,5,3,3,5	http://www.geograph.org.uk/photo/541544
107434	54.3042	-3.14366	7.3333	1.8889	8,6,6,9,6,9	http://www.geograph.org.uk/photo/541545
107435	55.2583	-4.34827	3.6667	3.2222	2,2,2,6,4,6	http://www.geograph.org.uk/photo/541546
107436	51.8533	0.235856	4.3750	2.7344	7,2,5,2,4,6,4,5	http://www.geograph.org.uk/photo/541547
107437	55.2497	-4.33014	4.8889	2.9877	4,7,8,4,4,6,4,2,5	http://www.geograph.org.uk/photo/541551
107438	55.5345	-3.06088	6.1667	4.9722	7,7,2,9,10,4,6,7,7,7,3,5	http://www.geograph.org.uk/photo/541557
107439	55.813	-4.56037	6.1667	3.8056	4,6,7,5,5,10	http://www.geograph.org.uk/photo/541563
107440	55.2375	-4.3074	5.4286	2.2449	4,5,6,6,6,8,3	http://www.geograph.org.uk/photo/541567
107441	55.2427	-4.31352	4.3333	3.2222	3,3,4,3,8,5	http://www.geograph.org.uk/photo/541573
107442	55.2359	-4.30008	4.8333	4.4722	1,7,4,6,7,4	http://www.geograph.org.uk/photo/541576
107443	55.0252	-2.07071	4.5556	3.3580	5,1,6,5,4,3,4,5,8	http://www.geograph.org.uk/photo/541580
107444	53.8175	-2.45481	2.7500	1.6875	2,2,2,5	http://www.geograph.org.uk/photo/541601
107445	53.0957	-0.179002	1.3333	0.2222	2,1,1,2,1,2,1,1,1,2,1,1	http://www.geograph.org.uk/photo/541602
107446	53.0049	-4.13766	8.0000	2.3333	8,10,5,8,9,8	http://www.geograph.org.uk/photo/541604
107447	50.9998	-0.0898094	1.8462	1.0533	3,1,3,1,1,2,2,4,1,1,3,1,1	http://www.geograph.org.uk/photo/541605
107448	53.0049	-4.12901	8.0000	2.4000	9,9,9,5,8	http://www.geograph.org.uk/photo/541615
107449	53.0866	-0.179386	1.7500	0.1875	2,2,2,2,2,2,1,1	http://www.geograph.org.uk/photo/541616
107450	54.2497	-3.30548	6.6000	2.6400	7,7,9,6,7,6,8,5,3,8	http://www.geograph.org.uk/photo/541621
107451	53.8931	-2.352	3.8750	2.8594	4,6,5,3,4,6,2,1	http://www.geograph.org.uk/photo/541626
107452	52.3038	-0.193044	3.4286	1.3878	1,3,4,5,4,3,4	http://www.geograph.org.uk/photo/541627
107453	54.2585	-3.29823	8.1667	1.1389	8,8,10,9,7,7	http://www.geograph.org.uk/photo/541628
107454	53.5082	-1.46164	3.0909	1.7190	5,5,2,1,4,2,2,3,2,4,4	http://www.geograph.org.uk/photo/541633
107455	52.2966	-0.0960947	1.3333	0.2222	2,1,1,1,2,1	http://www.geograph.org.uk/photo/541634
107456	53.0975	-0.152936	1.5000	0.2500	2,2,1,1	http://www.geograph.org.uk/photo/541637
107457	52.2892	-0.119291	4.2000	0.9600	6,4,3,4,4	http://www.geograph.org.uk/photo/541642
107458	53.5582	-1.18049	2.4478	2.9935	1,2,1,3,4,4,2,1,1,3,2,3,5,2,2,1,2,2,1,2,1,1,4,1,4,1,7,2,3,2,2,3,1,4,4,3,2,1,1,2,1,1,2,1,7,6,3,4,1,1,3,3,1,2,2,1,1,4,4,3,10,4,2,1,1,1,1	http://www.geograph.org.uk/photo/541647
107459	52.296	-0.116363	2.7143	1.3469	3,1,2,3,2,3,5	http://www.geograph.org.uk/photo/541648
107460	53.4505	-0.000284221	2.5000	1.2500	1,2,1,3,2,4,3,4	http://www.geograph.org.uk/photo/541649
107461	53.0911	-0.149922	3.0000	1.1429	3,5,2,2,3,4,2	http://www.geograph.org.uk/photo/541650
107462	52.2898	-0.126449	2.4444	1.3580	3,2,1,3,2,1,3,5,2	http://www.geograph.org.uk/photo/541653
107463	52.2356	-0.166376	3.8571	3.8367	4,6,2,1,7,4,3	http://www.geograph.org.uk/photo/541661
107464	55.8433	-2.92377	3.0000	6.8571	8,1,1,2,2,6,1	http://www.geograph.org.uk/photo/541665
107465	52.241	-0.202042	4.0000	6.2000	5,2,10,3,5,2,3,3,1,6	http://www.geograph.org.uk/photo/541668
107466	52.2409	-0.193991	4.5000	1.2500	5,3,4,4,3,5,5,6,4,7,3,5,5,4	http://www.geograph.org.uk/photo/541677
107467	52.2391	-0.318275	3.2000	3.7600	2,1,2,5,6	http://www.geograph.org.uk/photo/541687
107468	52.2381	-0.312454	2.9000	1.6900	6,3,2,2,3,2,3,1,3,4	http://www.geograph.org.uk/photo/541694
107469	53.4356	0.102759	4.2222	4.1728	3,3,2,4,2,5,5,9,5	http://www.geograph.org.uk/photo/541698
107470	52.1624	-0.397789	2.3333	0.8889	2,4,2,1,2,3	http://www.geograph.org.uk/photo/541699
107471	58.262	-3.5228	4.6667	4.5556	3,7,4,8,4,2	http://www.geograph.org.uk/photo/541700
107472	55.4002	-2.90157	6.0000	5.6667	6,2,9,8,4,7	http://www.geograph.org.uk/photo/541709
107473	56.0081	-3.64037	1.2000	0.1600	1,1,1,2,1	http://www.geograph.org.uk/photo/541710
107474	50.9885	-2.58692	5.3750	2.2344	7,6,2,6,6,6,6,4	http://www.geograph.org.uk/photo/541711
107475	53.4435	0.0951657	4.0714	2.9235	5,2,8,6,6,3,4,2,3,2,4,5,4,3	http://www.geograph.org.uk/photo/541712
107476	55.407	-2.88892	4.7143	4.2041	4,4,2,9,4,4,6	http://www.geograph.org.uk/photo/541722
107477	52.0473	-3.28394	3.2500	3.4375	2,1,5,2,3,2,4,7	http://www.geograph.org.uk/photo/541724
107478	50.9918	-2.57713	3.1111	1.8765	4,2,4,2,3,2,1,5,5	http://www.geograph.org.uk/photo/541733
107479	52.0521	-3.28772	2.8571	0.6939	2,3,2,4,2,4,3	http://www.geograph.org.uk/photo/541734
107480	52.0921	-3.30275	3.5000	3.3929	3,1,6,3,7,5,4,5,1,5,3,2,1,3	http://www.geograph.org.uk/photo/541737
107481	50.9407	-2.67414	3.5556	2.9136	3,6,6,2,1,4,5,3,2	http://www.geograph.org.uk/photo/541745
107482	52.0858	-3.26198	3.8750	2.6094	3,5,5,2,4,7,2,3	http://www.geograph.org.uk/photo/541749
107483	52.0756	-3.2436	3.7000	2.8100	2,1,4,3,3,5,6,5,2,6	http://www.geograph.org.uk/photo/541756
107484	52.0729	-3.26206	3.4000	0.2400	4,3,3,4,3	http://www.geograph.org.uk/photo/541760
107487	50.9272	-2.68348	2.6667	0.8889	3,1,3,3,2,4	http://www.geograph.org.uk/photo/541772
107488	50.9291	-2.70159	4.8889	1.8765	4,6,6,6,2,6,4,4,6	http://www.geograph.org.uk/photo/541775
107489	50.9334	-2.72442	4.8889	2.5432	4,3,3,7,3,5,6,6,7	http://www.geograph.org.uk/photo/541777
107490	58.1859	-7.02252	6.5833	3.4097	5,7,7,6,5,6,10,5,8,10,6,4	http://www.geograph.org.uk/photo/541786
107491	56.7838	-3.86415	6.5714	3.3878	7,6,4,10,5,6,8	http://www.geograph.org.uk/photo/541791
107492	53.5761	-1.20597	1.9091	2.4463	4,2,6,1,2,1,1,1,1,1,1	http://www.geograph.org.uk/photo/541793
107494	53.5798	-1.26179	2.7143	2.7755	1,6,2,4,1,3,2	http://www.geograph.org.uk/photo/541798
107495	53.5501	-1.33854	1.7143	0.2041	2,1,1,2,2,2,2	http://www.geograph.org.uk/photo/541802
107496	55.4087	-2.86796	5.3333	3.8889	5,4,7,8,2,6	http://www.geograph.org.uk/photo/541806
107497	55.3977	-2.88272	4.4286	3.1020	6,5,3,6,1,6,4	http://www.geograph.org.uk/photo/541813
107498	55.397	-2.93465	5.2000	6.5600	9,2,5,3,7	http://www.geograph.org.uk/photo/541821
107499	54.1949	-3.25791	5.8571	0.9796	4,6,6,5,6,7,7	http://www.geograph.org.uk/photo/541829
107500	54.985	-3.3469	6.5000	3.2500	7,6,4,9	http://www.geograph.org.uk/photo/541852
107501	52.9601	-3.45108	3.1667	1.8056	3,5,2,2,2,5	http://www.geograph.org.uk/photo/541860
107502	54.2523	-3.25598	7.0000	2.4444	9,9,4,8,8,6,7,6,6	http://www.geograph.org.uk/photo/541890
107503	53.022	-3.17581	6.8571	6.6939	10,9,9,8,4,3,5	http://www.geograph.org.uk/photo/541893
107504	56.4949	-2.71375	5.1667	3.8056	4,5,6,3,4,9	http://www.geograph.org.uk/photo/541899
107505	54.2081	-3.26782	2.6667	1.5556	5,2,3,3,2,1	http://www.geograph.org.uk/photo/541928
107506	52.5205	-1.44137	1.2500	0.1875	1,2,1,1,1,2,2,1,1,1,1,1	http://www.geograph.org.uk/photo/541933
107507	54.3197	-3.17115	6.2500	0.6875	6,7,7,5	http://www.geograph.org.uk/photo/541936
107508	50.8999	-2.76173	2.0000	0.0000	2,2,2,2,2	http://www.geograph.org.uk/photo/541951
107509	53.9712	-0.531705	2.6000	2.2400	1,1,6,1,3,4,2,3,3,2	http://www.geograph.org.uk/photo/541959
107510	52.9314	-4.38316	1.1250	0.1094	1,1,1,1,2,1,1,1	http://www.geograph.org.uk/photo/541982
107511	52.926	-0.554823	2.4286	0.5306	2,3,2,3,3,3,1	http://www.geograph.org.uk/photo/542007
107512	52.9337	-0.551591	3.8182	5.7851	1,5,5,3,9,4,1,7,3,2,2	http://www.geograph.org.uk/photo/542015
107513	52.9462	-0.545814	3.2857	2.2041	3,3,2,1,4,6,4	http://www.geograph.org.uk/photo/542021
107514	52.8458	1.41146	5.6667	4.0000	10,5,4,5,7,6,4,3,7	http://www.geograph.org.uk/photo/542025
107515	52.8425	1.4871	3.6000	4.2400	2,1,4,4,7	http://www.geograph.org.uk/photo/542045
107516	51.8558	0.241644	4.6000	2.2400	3,7,5,5,3	http://www.geograph.org.uk/photo/542047
107517	52.7847	1.44005	5.4000	0.2400	6,5,6,5,5	http://www.geograph.org.uk/photo/542048
107519	51.6429	-1.65009	4.0000	2.2500	5,4,3,2,3,3,5,7	http://www.geograph.org.uk/photo/542064
107520	52.7805	-3.79268	5.6667	7.2222	10,5,7,1,5,6	http://www.geograph.org.uk/photo/542068
107521	52.7897	1.45009	4.2000	0.5600	5,5,4,4,3	http://www.geograph.org.uk/photo/542080
107522	52.78	-3.80008	3.7143	2.4898	2,2,3,4,7,4,4	http://www.geograph.org.uk/photo/542082
107523	54.3032	-1.88366	6.0000	4.2857	6,6,3,3,8,8,8	http://www.geograph.org.uk/photo/542084
107524	54.2698	-1.89604	4.6667	1.8889	5,6,4,5,2,6	http://www.geograph.org.uk/photo/542086
107525	52.8208	1.46294	3.5000	1.5833	2,4,3,2,5,5	http://www.geograph.org.uk/photo/542108
107526	52.8272	1.46821	2.5000	0.5833	2,2,2,2,3,4	http://www.geograph.org.uk/photo/542110
107528	53.2519	-2.86161	5.4000	6.2400	6,4,4,3,10	http://www.geograph.org.uk/photo/542124
107529	51.2956	-2.86638	6.5000	1.2500	7,7,7,7,4,7	http://www.geograph.org.uk/photo/542139
107530	52.0658	-3.27178	4.5000	0.9167	6,3,5,4,5,4	http://www.geograph.org.uk/photo/542151
107531	52.0578	-3.26499	3.3333	3.8889	6,2,1,6,2,3	http://www.geograph.org.uk/photo/542157
107532	52.0433	-3.26414	4.4000	3.4400	7,6,2,3,4	http://www.geograph.org.uk/photo/542166
107533	52.0384	-3.24257	3.8333	3.8056	3,6,5,1,2,6	http://www.geograph.org.uk/photo/542174
107534	52.0372	0.837552	4.0000	1.2000	3,6,3,4,4	http://www.geograph.org.uk/photo/542176
107535	50.909	-2.75676	4.7143	2.7755	8,4,3,6,3,4,5	http://www.geograph.org.uk/photo/542179
107536	52.0379	-3.23759	2.6250	2.2344	2,5,2,3,1,5,2,1	http://www.geograph.org.uk/photo/542193
107537	52.0481	-3.21527	3.5714	3.3878	6,4,1,2,4,6,2	http://www.geograph.org.uk/photo/542200
107538	52.0427	0.82944	3.4000	2.2400	5,3,5,1,3	http://www.geograph.org.uk/photo/542203
107539	51.9423	-3.28647	5.5000	4.5833	7,9,3,6,3,5	http://www.geograph.org.uk/photo/542210
107540	51.9242	-3.2893	4.7500	5.9375	5,10,3,3,2,3,6,6	http://www.geograph.org.uk/photo/542217
107541	51.9142	-3.25949	2.7000	2.8100	1,4,1,3,1,1,2,4,4,6	http://www.geograph.org.uk/photo/542221
107542	51.9176	-3.26264	3.1250	0.6094	4,2,3,2,4,4,3,3	http://www.geograph.org.uk/photo/542228
107543	51.9549	-3.29003	2.6154	1.4675	1,3,3,4,1,3,2,1,5,2,2,4,3	http://www.geograph.org.uk/photo/542233
107544	51.9551	-3.29557	4.5000	1.2500	3,6,4,5	http://www.geograph.org.uk/photo/542239
107545	51.9621	-3.29373	4.4000	4.2400	2,8,4,3,5	http://www.geograph.org.uk/photo/542242
107546	51.9678	-3.29943	4.2000	3.3600	6,5,2,2,6	http://www.geograph.org.uk/photo/542247
107547	52.7572	0.741846	3.3333	1.8889	3,2,6,4,3,2	http://www.geograph.org.uk/photo/542249
107548	52.0415	0.857957	3.6667	1.5556	3,4,2,3,6,4	http://www.geograph.org.uk/photo/542252
107549	53.2947	-3.39667	5.1000	1.8900	5,5,2,7,5,6,4,5,5,7	http://www.geograph.org.uk/photo/542256
107550	52.219	-1.50021	2.2857	5.6327	10,1,1,2,2,2,1,1,5,1,2,2,1,1	http://www.geograph.org.uk/photo/542263
107551	54.4523	-1.71958	4.1667	3.1389	5,2,4,2,5,7	http://www.geograph.org.uk/photo/542265
107552	52.6655	-1.33985	5.0000	0.5000	4,5,5,6	http://www.geograph.org.uk/photo/542278
107553	54.4996	-1.70288	4.4286	2.8163	3,3,5,2,5,6,7	http://www.geograph.org.uk/photo/542295
107554	53.8957	-2.60542	6.8571	5.8367	3,8,9,10,8,4,6	http://www.geograph.org.uk/photo/542300
107555	54.4313	-1.65713	3.6667	3.2222	4,3,4,7,3,1	http://www.geograph.org.uk/photo/542301
107556	54.3986	-1.64015	4.5000	2.2500	6,6,3,3	http://www.geograph.org.uk/photo/542324
107557	57.0787	-2.97422	6.8000	1.3600	6,6,7,9,6	http://www.geograph.org.uk/photo/542325
